turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu2: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu2: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu2: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu2: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu2: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu2: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu2: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu2: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu2: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu2: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu2: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu2: POLL: CPUIDLE CORE POLL IDLE
cpu2: C1: MWAIT 0x00
cpu2: C1E: MWAIT 0x01
cpu2: C3: MWAIT 0x10
cpu2: C6: MWAIT 0x20
cpu2: C7: MWAIT 0x30
cpu2: cpufreq driver: intel_pstate
cpu2: cpufreq governor: powersave
cpufreq intel_pstate no_turbo: 0
cpu2: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88340108 (53 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu2: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu2: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu2: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
7	0.33	2171	2691	244	16	0	4	38	6	0	304	0.00	0.03	0.03	0.01	0.00	99.65	0.69	0.03	0.00	98.95	47	47	0.00	350	1.25	0.00	1.48	93.22	3.38	0.51	0.00
13	0.43	3021	2691	139	0	0	0	6	1	0	178	0.00	0.00	0.01	0.00	0.00	99.55	0.57	0.00	0.00	99.00	49	46	0.00	350	0.90	0.00	1.03	93.92	3.49	0.62	0.00
5	0.24	2264	2691	183	8	0	6	23	7	0	243	0.00	0.03	0.02	0.01	0.00	99.72	0.55	0.02	0.00	99.19	48	48	0.00	350	0.77	0.00	0.89	95.50	3.29	0.44	0.00
3	0.14	1943	2691	131	0	0	0	2	1	0	158	0.00	0.00	0.01	0.00	0.00	99.85	0.22	0.00	0.00	99.65	46	47	0.00	350	0.67	0.00	0.85	96.80	3.15	0.32	0.00
5	0.24	2260	2691	180	8	0	1	41	6	0	229	0.00	0.00	0.06	0.01	0.00	99.70	0.58	0.15	0.00	99.03	46	47	0.00	350	0.97	0.38	1.08	94.48	3.29	0.43	0.00
3	0.13	2019	2691	105	0	0	0	1	1	0	140	0.00	0.00	0.01	0.01	0.00	99.85	0.23	0.02	0.00	99.61	48	47	0.00	350	0.66	0.05	0.71	96.74	3.17	0.33	0.00
5	0.21	2396	2691	139	8	0	3	33	6	0	195	0.00	0.00	0.05	0.02	0.00	99.72	0.49	0.21	0.00	99.09	46	47	0.00	350	0.81	0.50	0.87	95.15	3.26	0.42	0.00
3	0.16	1890	2691	146	0	0	0	1	0	0	185	0.00	0.00	0.00	0.00	0.00	99.84	0.25	0.00	0.00	99.59	46	47	0.00	350	0.74	0.00	0.92	96.40	3.17	0.34	0.00
7	0.29	2218	2691	258	8	0	4	30	11	1	319	0.00	0.00	0.05	0.02	0.02	99.62	0.58	0.42	0.04	98.66	46	47	0.00	350	1.13	0.64	1.33	93.67	3.33	0.47	0.00
3	0.15	1989	2691	122	0	0	0	0	0	0	163	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.62	48	47	0.00	350	0.76	0.00	0.91	96.42	3.17	0.34	0.00
5	0.22	2319	2691	150	8	0	3	38	4	0	203	0.00	0.03	0.06	0.00	0.00	99.70	0.57	0.17	0.00	99.05	46	47	0.00	350	0.89	0.48	1.01	94.63	3.29	0.43	0.00
4	0.18	2014	2691	153	0	0	0	5	1	1	188	0.00	0.00	0.03	0.00	0.02	99.77	0.35	0.00	0.04	99.43	45	46	0.00	350	0.86	0.00	1.16	95.56	3.20	0.36	0.00
5	0.24	2301	2691	162	8	0	2	39	6	0	218	0.00	0.03	0.03	0.00	0.00	99.71	0.57	0.16	0.00	99.04	48	47	0.00	350	0.92	0.45	0.96	94.68	3.31	0.46	0.00
3	0.14	1941	2691	118	0	0	1	0	0	0	150	0.00	0.00	0.00	0.00	0.00	99.87	0.21	0.00	0.00	99.65	46	47	0.00	350	0.68	0.00	0.89	96.74	3.15	0.32	0.00
5	0.23	2301	2691	168	8	0	2	38	8	0	216	0.00	0.00	0.07	0.01	0.00	99.70	0.56	0.19	0.00	99.02	46	47	0.00	350	1.03	0.52	1.15	94.19	3.30	0.44	0.00
4	0.17	2218	2691	97	8	0	0	1	1	0	141	0.00	0.00	0.00	0.00	0.00	99.87	0.21	0.00	0.00	99.62	45	46	0.00	350	0.61	0.00	0.73	96.99	3.16	0.33	0.00
5	0.25	2212	2691	207	8	0	6	30	8	0	263	0.00	0.03	0.03	0.01	0.00	99.70	0.57	0.31	0.00	98.87	48	46	0.00	350	0.91	0.42	1.00	94.68	3.30	0.45	0.00
6	0.26	2381	2691	170	0	0	2	33	6	0	260	0.00	0.00	0.08	0.03	0.00	99.62	0.61	0.48	0.00	98.64	47	47	0.00	350	1.10	0.77	1.25	93.46	3.33	0.47	0.00
5	0.21	2260	2691	156	8	0	0	1	0	0	202	0.00	0.00	0.00	0.00	0.00	99.80	0.30	0.00	0.00	99.49	46	47	0.00	350	0.81	0.00	0.91	96.05	3.23	0.38	0.00
3	0.15	1906	2691	142	0	0	0	2	2	0	172	0.00	0.00	0.00	0.01	0.00	99.84	0.23	0.01	0.00	99.61	47	47	0.00	350	0.77	0.00	1.02	96.31	3.18	0.34	0.00
5	0.22	2324	2691	148	8	0	6	35	6	0	197	0.00	0.03	0.03	0.03	0.00	99.70	0.56	0.07	0.00	99.16	49	48	0.00	350	0.78	0.10	0.79	95.50	3.28	0.44	0.00
3	0.16	1848	2691	142	0	0	0	0	0	0	182	0.00	0.00	0.00	0.00	0.00	99.84	0.26	0.00	0.00	99.59	46	47	0.00	350	0.88	0.00	1.06	96.03	3.18	0.34	0.00
5	0.22	2318	2691	158	8	0	0	37	8	0	209	0.00	0.00	0.07	0.06	0.00	99.66	0.51	0.39	0.00	98.88	46	47	0.00	350	1.00	0.80	1.05	94.24	3.28	0.42	0.00
3	0.14	2029	2691	113	0	1	0	4	1	0	144	0.00	0.00	0.02	0.03	0.00	99.82	0.26	0.05	0.00	99.55	47	47	0.00	350	0.73	0.16	0.89	96.29	3.17	0.33	0.00
6	0.27	2153	2691	227	8	0	6	32	2	0	282	0.00	0.00	0.05	0.00	0.00	99.69	0.58	0.19	0.00	98.96	50	47	0.00	350	1.02	0.54	1.09	94.17	3.31	0.45	0.00
3	0.13	1997	2691	107	0	0	0	0	2	0	141	0.00	0.00	0.00	0.02	0.00	99.85	0.22	0.03	0.00	99.63	46	47	0.00	350	0.56	0.01	0.63	97.12	3.16	0.33	0.00
5	0.23	2327	2691	167	8	0	5	38	6	0	215	0.00	0.08	0.06	0.00	0.00	99.64	0.61	0.19	0.00	98.97	46	47	0.00	350	0.78	0.13	0.84	95.11	3.31	0.47	0.00
3	0.15	1955	2691	125	0	0	0	2	0	0	162	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.61	48	47	0.00	350	0.72	0.00	0.88	96.52	3.18	0.34	0.00
5	0.23	2343	2691	162	8	0	2	38	5	0	214	0.00	0.02	0.04	0.01	0.00	99.71	0.54	0.20	0.00	99.03	47	47	0.00	350	0.78	0.57	0.84	95.05	3.28	0.44	0.00
5	0.21	2171	2691	145	8	0	0	3	2	0	192	0.00	0.00	0.01	0.05	0.00	99.77	0.30	0.09	0.00	99.40	46	46	0.00	350	0.99	0.28	1.12	95.28	3.23	0.38	0.00
7	0.28	2336	2691	221	8	0	6	32	5	0	273	0.00	0.00	0.06	0.01	0.00	99.66	0.63	0.15	0.00	98.93	48	48	0.00	600	1.14	0.43	1.17	93.80	3.34	0.47	0.00
3	0.15	1946	2691	126	0	0	0	1	0	0	168	0.00	0.00	0.02	0.00	0.00	99.82	0.30	0.00	0.00	99.55	48	47	0.00	350	0.74	0.00	0.84	96.22	3.19	0.35	0.00
6	0.24	2350	2691	163	8	0	1	38	9	0	214	0.00	0.00	0.14	0.03	0.00	99.60	0.66	0.36	0.00	98.75	46	46	0.00	350	0.76	0.29	0.82	94.62	3.30	0.45	0.00
3	0.16	2026	2691	152	0	0	1	1	3	0	182	0.00	0.00	0.00	0.02	0.00	99.82	0.29	0.03	0.00	99.52	46	47	0.00	350	0.91	0.00	1.08	95.50	3.21	0.36	0.00
5	0.23	2298	2691	169	8	0	5	33	6	0	225	0.00	0.03	0.03	0.01	0.00	99.71	0.57	0.18	0.00	99.02	48	48	0.00	350	0.95	0.48	0.94	94.58	3.31	0.46	0.00
3	0.17	2004	2691	158	0	0	0	3	0	0	195	0.00	0.00	0.01	0.00	0.00	99.81	0.31	0.00	0.00	99.52	46	47	0.00	350	0.71	0.00	0.82	96.37	3.20	0.36	0.00
5	0.21	2391	2691	144	8	0	3	37	3	0	198	0.00	0.03	0.03	0.00	0.00	99.73	0.53	0.19	0.00	99.06	46	47	0.00	350	0.71	0.59	0.68	95.34	3.27	0.43	0.00
3	0.15	1950	2691	122	0	0	0	0	1	0	162	0.00	0.00	0.00	0.00	0.00	99.85	0.25	0.01	0.00	99.59	46	47	0.00	350	0.75	0.00	0.86	96.49	3.17	0.34	0.00
6	0.25	2326	2691	206	8	0	8	33	4	0	251	0.00	0.04	0.03	0.01	0.00	99.69	0.61	0.03	0.00	99.11	48	47	0.00	350	0.91	0.00	1.03	95.00	3.31	0.46	0.00
3	0.14	2079	2691	106	0	0	1	1	1	0	141	0.00	0.00	0.00	0.02	0.00	99.84	0.24	0.04	0.00	99.59	46	46	0.00	350	0.74	0.09	0.78	96.53	3.17	0.34	0.00
5	0.22	2355	2691	152	8	0	4	30	7	0	205	0.00	0.03	0.03	0.01	0.00	99.73	0.57	0.03	0.00	99.18	46	47	0.00	350	0.72	0.00	0.82	95.63	3.28	0.43	0.00
3	0.15	1985	2691	130	0	0	0	3	3	0	162	0.00	0.00	0.01	0.03	0.00	99.81	0.28	0.06	0.00	99.51	46	47	0.00	350	0.89	0.16	0.92	95.87	3.20	0.36	0.00
5	0.21	2399	2691	140	8	0	8	36	7	0	185	0.00	0.02	0.05	0.01	0.00	99.72	0.52	0.03	0.00	99.24	48	46	0.00	350	0.65	0.00	0.77	95.83	3.26	0.42	0.00
3	0.14	1942	2691	124	0	0	0	0	0	1	155	0.00	0.00	0.00	0.00	0.02	99.84	0.23	0.00	0.04	99.59	46	46	0.00	350	0.69	0.00	0.84	96.78	3.15	0.32	0.00
6	0.28	2339	2691	184	16	0	1	41	7	0	235	0.00	0.00	0.06	0.02	0.00	99.69	0.61	0.05	0.00	99.06	49	49	0.00	350	0.93	0.01	1.00	94.88	3.31	0.45	0.00
3	0.14	1936	2691	124	0	0	0	0	1	1	160	0.00	0.00	0.00	0.00	0.02	99.83	0.24	0.01	0.04	99.57	48	46	0.00	350	0.73	0.01	0.91	96.57	3.17	0.33	0.00
5	0.22	2314	2691	163	8	0	6	35	1	0	214	0.00	0.00	0.05	0.00	0.00	99.73	0.55	0.02	0.00	99.20	50	47	0.00	350	0.69	0.00	0.77	95.74	3.26	0.41	0.00
3	0.15	1983	2691	127	0	0	0	4	1	0	162	0.00	0.00	0.01	0.02	0.00	99.81	0.29	0.04	0.00	99.51	47	47	0.00	350	0.81	0.14	0.93	95.90	3.19	0.35	0.00
6	0.26	2266	2691	203	8	0	6	37	4	0	255	0.00	0.00	0.11	0.00	0.00	99.64	0.70	0.24	0.00	98.80	47	48	0.00	350	0.95	0.24	0.98	94.35	3.31	0.45	0.00
3	0.14	2003	2691	119	0	0	0	3	1	0	144	0.00	0.00	0.01	0.00	0.00	99.85	0.24	0.00	0.00	99.62	49	47	0.00	350	0.73	0.00	0.86	96.54	3.17	0.34	0.00
5	0.21	2365	2691	144	8	0	3	27	6	0	203	0.00	0.03	0.03	0.00	0.00	99.74	0.55	0.16	0.00	99.08	46	47	0.00	350	0.83	0.32	0.90	95.11	3.28	0.43	0.00
3	0.14	1959	2691	117	0	0	0	0	0	0	154	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.62	46	47	0.00	350	0.80	0.00	0.96	96.30	3.17	0.33	0.00
7	0.28	2549	2691	184	8	0	6	46	11	0	232	0.00	0.03	0.13	0.01	0.00	99.55	0.74	0.18	0.00	98.80	48	47	0.00	350	0.93	0.32	0.96	94.08	3.36	0.49	0.00
3	0.14	1974	2691	113	0	0	1	5	0	0	139	0.00	0.00	0.06	0.00	0.00	99.81	0.33	0.00	0.00	99.53	46	47	0.00	350	0.69	0.00	0.82	96.54	3.16	0.33	0.00
6	0.26	2189	2691	219	8	0	5	27	9	0	271	0.00	0.03	0.02	0.01	0.00	99.70	0.63	0.15	0.00	98.96	48	48	0.00	350	1.03	0.31	1.12	94.19	3.33	0.46	0.00
3	0.15	1914	2691	136	0	0	0	0	1	0	172	0.00	0.00	0.00	0.00	0.00	99.85	0.25	0.01	0.00	99.60	47	47	0.00	350	0.86	0.01	1.05	96.06	3.19	0.34	0.00
5	0.24	2225	2691	201	8	0	3	41	12	0	238	0.00	0.03	0.07	0.01	0.00	99.66	0.59	0.02	0.00	99.15	49	47	0.00	350	0.90	0.00	1.01	95.12	3.30	0.45	0.00
3	0.18	1827	2691	188	0	0	0	1	1	0	220	0.00	0.00	0.00	0.00	0.00	99.82	0.29	0.00	0.00	99.52	46	47	0.00	350	0.96	0.00	1.17	95.67	3.19	0.34	0.00
5	0.22	2434	2691	153	8	0	7	33	8	0	199	0.00	0.03	0.03	0.01	0.00	99.72	0.51	0.19	0.00	99.08	46	47	0.00	350	0.76	0.50	0.83	95.26	3.27	0.43	0.00
5	0.23	2387	2691	134	8	0	0	6	1	0	180	0.00	0.00	0.02	0.00	0.00	99.78	0.34	0.00	0.00	99.42	46	46	0.00	350	0.76	0.00	0.89	96.07	3.24	0.40	0.00
5	0.22	2365	2691	154	8	1	3	37	4	0	196	0.00	0.00	0.06	0.01	0.00	99.73	0.54	0.03	0.00	99.22	49	47	0.00	350	0.74	0.00	0.89	95.56	3.26	0.41	0.00
3	0.14	1985	2691	119	0	0	1	0	0	0	155	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.62	46	47	0.00	350	0.75	0.00	0.95	96.40	3.17	0.33	0.00
5	0.22	2351	2691	164	8	0	7	36	5	0	213	0.00	0.03	0.03	0.00	0.00	99.72	0.59	0.02	0.00	99.17	46	47	0.00	350	0.79	0.00	0.92	95.34	3.29	0.44	0.00
3	0.15	1962	2691	138	0	0	0	2	2	0	172	0.00	0.00	0.01	0.01	0.00	99.84	0.29	0.01	0.00	99.56	48	47	0.00	350	0.72	0.00	0.90	96.46	3.18	0.34	0.00
5	0.23	2318	2691	156	8	0	5	37	6	0	208	0.00	0.03	0.03	0.01	0.00	99.70	0.59	0.04	0.00	99.14	46	46	0.00	350	0.94	0.01	1.17	94.76	3.30	0.45	0.00
3	0.15	1976	2691	135	0	0	1	2	1	0	166	0.00	0.00	0.00	0.02	0.00	99.83	0.26	0.04	0.00	99.55	46	46	0.00	350	0.74	0.12	0.79	96.42	3.17	0.34	0.00
5	0.22	2382	2691	139	8	0	2	37	5	0	191	0.00	0.00	0.06	0.01	0.00	99.72	0.56	0.03	0.00	99.19	47	47	0.00	350	0.71	0.00	0.81	95.60	3.27	0.42	0.00
3	0.16	1917	2691	139	0	0	0	0	0	0	179	0.00	0.00	0.00	0.00	0.00	99.83	0.27	0.00	0.00	99.56	48	46	0.00	350	0.86	0.00	1.07	95.91	3.20	0.36	0.00
6	0.28	2267	2691	229	8	0	2	33	6	0	290	0.00	0.00	0.06	0.01	0.00	99.67	0.58	0.34	0.00	98.81	46	46	0.00	350	0.97	0.53	1.09	94.40	3.30	0.45	0.00
3	0.15	1979	2691	122	0	0	0	0	0	0	163	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.61	46	47	0.00	350	0.73	0.00	0.84	96.48	3.18	0.34	0.00
5	0.22	2327	2691	159	8	0	5	36	0	0	214	0.00	0.08	0.03	0.00	0.00	99.68	0.62	0.17	0.00	98.98	48	47	0.00	350	0.80	0.13	0.95	94.91	3.33	0.47	0.00
3	0.17	1903	2691	164	0	0	1	3	1	0	197	0.00	0.00	0.01	0.02	0.00	99.80	0.29	0.04	0.00	99.50	48	47	0.00	350	0.95	0.12	1.12	95.51	3.20	0.35	0.00
6	0.25	2222	2691	194	8	0	1	28	8	0	256	0.00	0.00	0.05	0.01	0.00	99.70	0.57	0.28	0.00	98.89	46	46	0.00	350	0.91	0.42	0.92	94.78	3.29	0.43	0.00
3	0.13	1944	2691	113	0	0	0	0	0	0	146	0.00	0.00	0.00	0.00	0.00	99.87	0.20	0.00	0.00	99.66	46	47	0.00	350	0.70	0.00	0.87	96.73	3.15	0.32	0.00
6	0.26	2417	2691	157	16	0	5	31	5	0	217	0.00	0.03	0.04	0.01	0.00	99.71	0.56	0.02	0.00	99.16	48	47	0.00	350	0.84	0.00	0.98	95.28	3.31	0.46	0.00
3	0.15	1874	2691	141	0	0	0	0	1	1	172	0.00	0.00	0.00	0.00	0.02	99.82	0.23	0.01	0.04	99.57	47	47	0.00	350	0.78	0.00	0.97	96.42	3.17	0.33	0.00
5	0.24	2239	2691	201	8	0	5	34	3	0	252	0.00	0.03	0.03	0.00	0.00	99.71	0.54	0.17	0.00	99.05	47	48	0.00	350	0.86	0.47	0.92	94.97	3.28	0.43	0.00
3	0.15	1930	2691	130	0	0	0	3	1	0	167	0.00	0.00	0.01	0.02	0.00	99.81	0.29	0.04	0.00	99.52	46	46	0.00	350	0.93	0.09	1.07	95.63	3.20	0.36	0.00
6	0.24	2344	2691	170	8	0	5	41	4	0	216	0.00	0.03	0.11	0.01	0.00	99.62	0.65	0.10	0.00	99.02	48	46	0.00	350	0.92	0.27	1.03	94.52	3.30	0.45	0.00
3	0.17	1996	2691	285	0	0	20	2	3	0	290	0.00	0.69	0.01	0.01	0.00	99.13	1.66	0.01	0.00	98.16	47	47	0.00	350	0.87	0.01	1.03	91.06	3.63	0.74	0.00
5	0.21	2391	2691	136	8	0	2	40	3	0	184	0.00	0.00	0.06	0.00	0.00	99.74	0.48	0.17	0.00	99.14	46	47	0.00	350	0.68	0.48	0.74	95.59	3.24	0.40	0.00
3	0.17	1965	2691	282	0	0	27	1	1	0	291	0.00	1.14	0.00	0.02	0.00	98.67	2.34	0.04	0.00	97.44	47	48	0.00	350	0.93	0.08	0.99	90.09	3.74	0.84	0.00
5	0.20	2445	2691	134	8	0	4	34	9	0	180	0.00	0.11	0.06	0.01	0.00	99.62	0.71	0.17	0.00	98.92	48	47	0.00	350	0.70	0.50	0.76	95.15	3.30	0.45	0.00
3	0.17	1995	2691	155	0	0	0	2	3	0	191	0.00	0.00	0.01	0.02	0.00	99.80	0.30	0.05	0.00	99.48	46	47	0.00	350	0.90	0.12	1.00	95.74	3.21	0.36	0.00
6	0.26	2183	2691	209	8	0	10	27	4	0	266	0.00	0.00	0.05	0.00	0.00	99.69	0.64	0.03	0.00	99.07	46	47	0.00	350	1.09	0.00	1.18	94.31	3.31	0.45	0.00
3	0.13	2001	2691	107	0	0	0	0	0	0	142	0.00	0.00	0.00	0.00	0.00	99.87	0.21	0.00	0.00	99.66	48	47	0.00	350	0.69	0.00	0.77	96.85	3.16	0.33	0.00
5	0.22	2302	2691	158	8	0	3	37	4	0	212	0.00	0.02	0.04	0.00	0.00	99.72	0.55	0.03	0.00	99.20	46	47	0.00	350	0.78	0.00	0.88	95.47	3.27	0.42	0.00
3	0.17	1844	2691	175	0	0	1	1	2	0	203	0.00	0.00	0.04	0.01	0.00	99.78	0.35	0.01	0.00	99.47	46	47	0.00	350	0.86	0.01	0.94	95.78	3.20	0.35	0.00
6	0.25	2295	2691	194	8	0	5	38	9	0	239	0.00	0.02	0.11	0.01	0.00	99.62	0.66	0.35	0.00	98.75	46	46	0.00	350	0.97	0.37	0.92	94.38	3.31	0.45	0.00
4	0.20	2102	2691	131	8	0	0	4	0	0	173	0.00	0.00	0.01	0.00	0.00	99.83	0.26	0.00	0.00	99.54	48	48	0.00	350	0.82	0.00	0.97	96.11	3.21	0.36	0.00
6	0.27	2357	2691	205	8	0	4	37	8	0	248	0.00	0.02	0.06	0.01	0.00	99.64	0.63	0.17	0.00	98.93	46	47	0.00	600	1.02	0.32	1.08	94.12	3.34	0.48	0.00
3	0.16	1933	2691	137	0	0	0	0	0	0	175	0.00	0.00	0.00	0.00	0.00	99.84	0.26	0.00	0.00	99.59	48	48	0.00	350	0.86	0.00	0.95	96.09	3.19	0.35	0.00
5	0.24	2332	2691	186	8	0	0	35	7	0	234	0.00	0.00	0.06	0.01	0.00	99.71	0.53	0.21	0.00	99.03	46	47	0.00	350	0.81	0.63	0.80	94.86	3.28	0.43	0.00
3	0.17	1929	2691	168	0	0	0	1	2	0	195	0.00	0.00	0.00	0.01	0.00	99.82	0.28	0.02	0.00	99.53	49	47	0.00	350	1.04	0.00	1.13	95.32	3.21	0.36	0.00
10	0.35	2771	2691	179	8	0	15	30	6	0	230	0.00	0.04	0.02	0.01	0.00	99.59	0.70	0.02	0.00	98.92	46	47	0.00	350	0.91	0.00	1.06	94.42	3.41	0.55	0.00
3	0.16	1884	2691	163	0	0	0	3	2	0	189	0.00	0.00	0.01	0.02	0.00	99.81	0.28	0.04	0.00	99.52	46	47	0.00	350	0.85	0.09	0.91	96.09	3.19	0.35	0.00
5	0.21	2396	2691	132	8	0	5	26	7	0	188	0.00	0.03	0.02	0.01	0.00	99.75	0.53	0.03	0.00	99.23	48	47	0.00	350	0.60	0.00	0.67	96.03	3.27	0.42	0.00
3	0.14	1972	2691	117	0	0	0	1	0	0	158	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.62	46	47	0.00	350	0.71	0.00	0.91	96.61	3.16	0.33	0.00
6	0.25	2280	2691	189	8	0	4	27	8	0	247	0.00	0.08	0.03	0.01	0.00	99.64	0.68	0.03	0.00	99.03	46	47	0.00	350	0.83	0.00	0.90	94.92	3.34	0.48	0.00
3	0.16	1932	2691	136	0	0	0	2	0	0	169	0.00	0.00	0.00	0.00	0.00	99.84	0.25	0.00	0.00	99.60	47	47	0.00	350	0.75	0.00	0.89	96.44	3.18	0.34	0.00
5	0.21	2363	2691	147	8	0	5	30	3	0	204	0.00	0.01	0.05	0.00	0.00	99.74	0.53	0.03	0.00	99.22	48	47	0.00	350	0.73	0.00	0.83	95.63	3.26	0.41	0.00
3	0.14	1997	2691	121	0	1	1	1	2	1	154	0.00	0.00	0.01	0.01	0.02	99.82	0.26	0.01	0.05	99.54	46	46	0.00	350	0.83	0.00	1.10	96.05	3.18	0.34	0.00
5	0.22	2379	2691	155	8	1	5	32	5	0	207	0.00	0.00	0.05	0.01	0.00	99.73	0.54	0.04	0.00	99.21	46	47	0.00	350	0.74	0.00	0.77	95.71	3.26	0.41	0.00
3	0.17	1825	2691	176	0	0	1	0	1	0	203	0.00	0.00	0.00	0.00	0.00	99.83	0.26	0.00	0.00	99.56	46	46	0.00	350	0.93	0.00	1.10	95.91	3.20	0.35	0.00
6	0.26	2419	2691	145	16	0	5	36	2	0	205	0.00	0.03	0.03	0.00	0.00	99.73	0.56	0.03	0.00	99.15	47	47	0.00	350	0.80	0.01	0.83	95.36	3.30	0.45	0.00
3	0.14	1927	2691	130	0	0	0	0	0	0	165	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.62	46	47	0.00	350	0.66	0.00	0.76	96.81	3.16	0.33	0.00
5	0.24	2230	2691	202	8	0	4	36	5	0	250	0.00	0.00	0.06	0.01	0.00	99.70	0.54	0.20	0.00	99.01	46	47	0.00	350	0.83	0.57	0.87	94.93	3.28	0.43	0.00
3	0.16	1944	2691	140	0	0	0	3	1	0	176	0.00	0.00	0.02	0.00	0.00	99.82	0.31	0.01	0.00	99.52	49	47	0.00	350	0.85	0.01	0.96	95.89	3.20	0.36	0.00
6	0.25	2293	2691	193	8	0	3	37	6	0	246	0.00	0.03	0.04	0.01	0.00	99.69	0.61	0.02	0.00	99.12	46	47	0.00	350	0.80	0.00	0.92	95.26	3.30	0.45	0.00
3	0.14	1955	2691	128	0	0	0	4	0	0	157	0.00	0.00	0.01	0.00	0.00	99.85	0.24	0.00	0.00	99.61	46	46	0.00	350	0.78	0.00	0.92	96.32	3.18	0.34	0.00
